[APPLICATION_METADATA_BEGIN],,,
CaptureSoftwareApp,RXCaptureApp,,
CaptureSoftwareVersion,21.9.5.0,,
CaptureAppSport,RX_ALLSPORTS,,
[APPLICATION_METADATA_END],,,
[DEVICE_METADATA_BEGIN],,,
[[METADATA_BEGIN],,,
Owner,<Paddle Aust>,,
PurchaseDate,<20230112-1>,,
WEB,AMRSport.com,,
DeviceName,Hornet-2011,,
BuildDate,<20110101>,,
FirmwareVersion,190902,,
WheelCircumferenceMeters,0.1,,
EncoderPulsesPerRev,10,,
TimeStampEvent_EveryNEncoderPulses,2,,
ClockHz,1000000,,
CalibrationScale,0.998,,
[METADATA_END],,,
[DEVICE_METADATA_END],,,
[TRIAL_META_DATA_BEGIN],,,
Athlete,Crosbee,Mark,CSLX Test
TrialDistance,100,,
AutoStopDistance,100,,
TrialFilename,20251029_081221_Crosbee_Mark_MaxSR,,
ZeroOffsetIdx,1,,
[TRIAL_META_DATA_END],,,
[TRIAL_DATA_BEGIN],,,
1830,9100,0.0091,[0]
1831,9363,0.009363,[1]
1832,9486,0.009486,[0]
1833,10021,0.010021,[1]
1834,9805,0.009805,[0]
1835,9636,0.009636,[1]
1836,9874,0.009874,[0]
1837,9755,0.009755,[1]
1838,9728,0.009728,[0]
1839,9763,0.009763,[1]
1840,9803,0.009803,[0]
1841,9589,0.009589,[1]
1842,9475,0.009475,[0]
1843,9540,0.00954,[1]
1844,9443,0.009443,[0]
1845,9295,0.009295,[1]
1846,9297,0.009297,[0]
1847,9401,0.009401,[1]
1848,9246,0.009246,[0]
1849,9092,0.009092,[1]
1850,9094,0.009094,[0]
1851,8992,0.008992,[1]
1852,8737,0.008737,[0]
1853,8643,0.008643,[1]
1854,8665,0.008665,[0]
1855,8662,0.008662,[1]
1856,8382,0.008382,[0]
1857,8402,0.008402,[1]
1858,8535,0.008535,[0]
1859,8309,0.008309,[1]
1860,8263,0.008263,[0]
1861,8246,0.008246,[1]
1862,8262,0.008262,[0]
1863,8210,0.00821,[1]
1864,8226,0.008226,[0]
1865,8312,0.008312,[1]
1866,8165,0.008165,[0]
1867,8403,0.008403,[1]
1868,8349,0.008349,[0]
1869,8281,0.008281,[1]
1870,8229,0.008229,[0]
1871,8247,0.008247,[1]
1872,8138,0.008138,[0]
1873,8081,0.008081,[1]
1874,8077,0.008077,[0]
1875,8169,0.008169,[1]
1876,8060,0.00806,[0]
1877,8221,0.008221,[1]
1878,8381,0.008381,[0]
1879,8731,0.008731,[1]
1880,8528,0.008528,[0]
1881,8542,0.008542,[1]
1882,8589,0.008589,[0]
1883,8733,0.008733,[1]
1884,8439,0.008439,[0]
1885,8528,0.008528,[1]
1886,8518,0.008518,[0]
1887,8473,0.008473,[1]
1888,8352,0.008352,[0]
1889,8636,0.008636,[1]
1890,8470,0.00847,[0]
1891,8426,0.008426,[1]
1892,9220,0.00922,[0]
1893,9645,0.009645,[1]
1894,9806,0.009806,[0]
1895,10052,0.010052,[1]
1896,10311,0.010311,[0]
1897,10388,0.010388,[1]
1898,10059,0.010059,[0]
1899,10088,0.010088,[1]
1900,10050,0.01005,[0]
1901,9690,0.00969,[1]
1902,9536,0.009536,[0]
1903,9649,0.009649,[1]
1904,9498,0.009498,[0]
1905,9126,0.009126,[1]
1906,9219,0.009219,[0]
1907,9186,0.009186,[1]
1908,9000,0.009,[0]
1909,8755,0.008755,[1]
1910,8781,0.008781,[0]
1911,8757,0.008757,[1]
1912,8582,0.008582,[0]
1913,8615,0.008615,[1]
1914,8866,0.008866,[0]
1915,8687,0.008687,[1]
1916,8513,0.008513,[0]
1917,8516,0.008516,[1]
1918,8433,0.008433,[0]
1919,8221,0.008221,[1]
1920,8229,0.008229,[0]
1921,8197,0.008197,[1]
1922,8127,0.008127,[0]
1923,8213,0.008213,[1]
1924,8311,0.008311,[0]
1925,8207,0.008207,[1]
1926,8138,0.008138,[0]
1927,8230,0.00823,[1]
1928,8169,0.008169,[0]
1929,8137,0.008137,[1]
1930,8141,0.008141,[0]
1931,8042,0.008042,[1]
1932,8035,0.008035,[0]
1933,7995,0.007995,[1]
1934,8064,0.008064,[0]
1935,7851,0.007851,[1]
1936,7697,0.007697,[0]
1937,7862,0.007862,[1]
1938,7900,0.0079,[0]
1939,7793,0.007793,[1]
1940,7768,0.007768,[0]
1941,7972,0.007972,[1]
1942,7900,0.0079,[0]
1943,7953,0.007953,[1]
1944,8333,0.008333,[0]
1945,8288,0.008288,[1]
1946,8148,0.008148,[0]
1947,8187,0.008187,[1]
1948,8129,0.008129,[0]
1949,8014,0.008014,[1]
1950,8064,0.008064,[0]
1951,8085,0.008085,[1]
1952,8113,0.008113,[0]
1953,8199,0.008199,[1]
1954,8649,0.008649,[0]
1955,8843,0.008843,[1]
1956,8923,0.008923,[0]
1957,9133,0.009133,[1]
1958,9495,0.009495,[0]
1959,9460,0.00946,[1]
1960,9619,0.009619,[0]
1961,9837,0.009837,[1]
1962,9918,0.009918,[0]
1963,9989,0.009989,[1]
1964,9996,0.009996,[0]
1965,10123,0.010123,[1]
1966,9978,0.009978,[0]
1967,9886,0.009886,[1]
1968,10029,0.010029,[0]
1969,10029,0.010029,[1]
1970,9864,0.009864,[0]
1971,9726,0.009726,[1]
1972,9583,0.009583,[0]
1973,9313,0.009313,[1]
1974,9200,0.0092,[0]
1975,9133,0.009133,[1]
1976,9148,0.009148,[0]
1977,9104,0.009104,[1]
1978,8868,0.008868,[0]
1979,8828,0.008828,[1]
1980,8672,0.008672,[0]
1981,8498,0.008498,[1]
1982,8467,0.008467,[0]
1983,8558,0.008558,[1]
1984,8468,0.008468,[0]
1985,8410,0.00841,[1]
1986,8606,0.008606,[0]
1987,8452,0.008452,[1]
1988,8397,0.008397,[0]
1989,8563,0.008563,[1]
1990,8330,0.00833,[0]
1991,8287,0.008287,[1]
1992,8413,0.008413,[0]
1993,8461,0.008461,[1]
1994,8363,0.008363,[0]
1995,8285,0.008285,[1]
1996,8207,0.008207,[0]
1997,8155,0.008155,[1]
1998,8081,0.008081,[0]
1999,8269,0.008269,[1]
2000,8230,0.00823,[0]
2001,8068,0.008068,[1]
2002,8009,0.008009,[0]
2003,8108,0.008108,[1]
2004,8075,0.008075,[0]
2005,7919,0.007919,[1]
2006,8003,0.008003,[0]
2007,8039,0.008039,[1]
2008,7922,0.007922,[0]
2009,8035,0.008035,[1]
2010,8069,0.008069,[0]
2011,8158,0.008158,[1]
2012,8057,0.008057,[0]
2013,8607,0.008607,[1]
2014,8774,0.008774,[0]
2015,9406,0.009406,[1]
2016,9579,0.009579,[0]
2017,10559,0.010559,[1]
2018,11275,0.011275,[0]
2019,11354,0.011354,[1]
2020,11378,0.011378,[0]
2021,10894,0.010894,[1]
2022,10393,0.010393,[0]
2023,9940,0.00994,[1]
2024,9669,0.009669,[0]
2025,9404,0.009404,[1]
2026,9316,0.009316,[0]
2027,9114,0.009114,[1]
2028,9344,0.009344,[0]
2029,9314,0.009314,[1]
2030,9515,0.009515,[0]
2031,9797,0.009797,[1]
2032,9637,0.009637,[0]
2033,9675,0.009675,[1]
2034,9694,0.009694,[0]
2035,9520,0.00952,[1]
2036,9340,0.00934,[0]
2037,9127,0.009127,[1]
2038,9043,0.009043,[0]
2039,9035,0.009035,[1]
2040,8788,0.008788,[0]
2041,8647,0.008647,[1]
2042,8578,0.008578,[0]
2043,8549,0.008549,[1]
2044,8495,0.008495,[0]
2045,8497,0.008497,[1]
2046,8472,0.008472,[0]
2047,8439,0.008439,[1]
2048,8513,0.008513,[0]
2049,8526,0.008526,[1]
2050,8422,0.008422,[0]
2051,8420,0.00842,[1]
2052,8594,0.008594,[0]
2053,8492,0.008492,[1]
2054,8371,0.008371,[0]
2055,8461,0.008461,[1]
2056,8281,0.008281,[0]
2057,8163,0.008163,[1]
2058,8068,0.008068,[0]
2059,8087,0.008087,[1]
2060,8097,0.008097,[0]
2061,8012,0.008012,[1]
2062,7882,0.007882,[0]
2063,7809,0.007809,[1]
2064,7694,0.007694,[0]
2065,7756,0.007756,[1]
2066,7891,0.007891,[0]
2067,7818,0.007818,[1]
2068,7806,0.007806,[0]
2069,7909,0.007909,[1]
2070,8057,0.008057,[0]
2071,8063,0.008063,[1]
2072,8252,0.008252,[0]
2073,8629,0.008629,[1]
2074,8662,0.008662,[0]
2075,8685,0.008685,[1]
2076,8789,0.008789,[0]
2077,9164,0.009164,[1]
2078,9238,0.009238,[0]
2079,9178,0.009178,[1]
2080,9106,0.009106,[0]
2081,9167,0.009167,[1]
2082,9139,0.009139,[0]
2083,9183,0.009183,[1]
2084,9373,0.009373,[0]
2085,9464,0.009464,[1]
2086,9755,0.009755,[0]
2087,10063,0.010063,[1]
2088,10287,0.010287,[0]
2089,10345,0.010345,[1]
2090,10174,0.010174,[0]
2091,10544,0.010544,[1]
2092,10662,0.010662,[0]
2093,10310,0.01031,[1]
2094,10130,0.01013,[0]
2095,9976,0.009976,[1]
2096,9825,0.009825,[0]
2097,9488,0.009488,[1]
2098,9246,0.009246,[0]
2099,9285,0.009285,[1]
2100,8930,0.00893,[0]
2101,8749,0.008749,[1]
2102,8823,0.008823,[0]
2103,8846,0.008846,[1]
2104,8595,0.008595,[0]
2105,8598,0.008598,[1]
2106,8447,0.008447,[0]
2107,8414,0.008414,[1]
2108,8396,0.008396,[0]
2109,8416,0.008416,[1]
2110,8515,0.008515,[0]
2111,8355,0.008355,[1]
2112,8288,0.008288,[0]
2113,8378,0.008378,[1]
2114,8327,0.008327,[0]
2115,8448,0.008448,[1]
2116,8427,0.008427,[0]
2117,8395,0.008395,[1]
2118,8353,0.008353,[0]
2119,8274,0.008274,[1]
2120,8350,0.00835,[0]
2121,8136,0.008136,[1]
2122,8201,0.008201,[0]
2123,8171,0.008171,[1]
2124,8100,0.0081,[0]
2125,7980,0.00798,[1]
2126,7931,0.007931,[0]
2127,8211,0.008211,[1]
2128,8039,0.008039,[0]
2129,8169,0.008169,[1]
2130,8307,0.008307,[0]
2131,8297,0.008297,[1]
2132,8302,0.008302,[0]
2133,8469,0.008469,[1]
2134,8284,0.008284,[0]
2135,8088,0.008088,[1]
2136,8189,0.008189,[0]
2137,8459,0.008459,[1]
2138,8759,0.008759,[0]
2139,9033,0.009033,[1]
2140,9934,0.009934,[0]
2141,9838,0.009838,[1]
2142,9795,0.009795,[0]
2143,10039,0.010039,[1]
2144,10038,0.010038,[0]
2145,9675,0.009675,[1]
2146,9525,0.009525,[0]
2147,9621,0.009621,[1]
2148,9468,0.009468,[0]
2149,9291,0.009291,[1]
2150,9561,0.009561,[0]
2151,9561,0.009561,[1]
2152,9470,0.00947,[0]
2153,9541,0.009541,[1]
2154,9616,0.009616,[0]
2155,9440,0.00944,[1]
2156,9266,0.009266,[0]
2157,9257,0.009257,[1]
2158,9208,0.009208,[0]
2159,9029,0.009029,[1]
2160,8967,0.008967,[0]
2161,8853,0.008853,[1]
2162,8784,0.008784,[0]
2163,8714,0.008714,[1]
2164,8722,0.008722,[0]
2165,8735,0.008735,[1]
2166,8592,0.008592,[0]
2167,8605,0.008605,[1]
2168,8604,0.008604,[0]
2169,8492,0.008492,[1]
2170,8575,0.008575,[0]
2171,8494,0.008494,[1]
2172,8430,0.00843,[0]
2173,8432,0.008432,[1]
2174,8561,0.008561,[0]
2175,8568,0.008568,[1]
2176,8458,0.008458,[0]
2177,8516,0.008516,[1]
2178,8566,0.008566,[0]
2179,8397,0.008397,[1]
2180,8385,0.008385,[0]
2181,8411,0.008411,[1]
2182,8376,0.008376,[0]
2183,8257,0.008257,[1]
2184,8375,0.008375,[0]
2185,8348,0.008348,[1]
2186,8158,0.008158,[0]
2187,8146,0.008146,[1]
2188,8199,0.008199,[0]
2189,7994,0.007994,[1]
2190,7976,0.007976,[0]
2191,7868,0.007868,[1]
2192,7842,0.007842,[0]
2193,7847,0.007847,[1]
2194,8071,0.008071,[0]
2195,8012,0.008012,[1]
2196,7858,0.007858,[0]
2197,7929,0.007929,[1]
2198,8004,0.008004,[0]
2199,7937,0.007937,[1]
2200,8020,0.00802,[0]
2201,8322,0.008322,[1]
2202,8470,0.00847,[0]
2203,8746,0.008746,[1]
2204,9134,0.009134,[0]
2205,9323,0.009323,[1]
2206,9598,0.009598,[0]
2207,9816,0.009816,[1]
2208,10275,0.010275,[0]
2209,10273,0.010273,[1]
2210,10181,0.010181,[0]
2211,10208,0.010208,[1]
2212,10263,0.010263,[0]
2213,10067,0.010067,[1]
2214,9846,0.009846,[0]
2215,9940,0.00994,[1]
2216,9818,0.009818,[0]
2217,9583,0.009583,[1]
2218,9590,0.00959,[0]
2219,9416,0.009416,[1]
2220,9138,0.009138,[0]
2221,8988,0.008988,[1]
2222,8953,0.008953,[0]
2223,9065,0.009065,[1]
2224,8835,0.008835,[0]
2225,8830,0.00883,[1]
2226,8706,0.008706,[0]
2227,8573,0.008573,[1]
2228,8558,0.008558,[0]
2229,8680,0.00868,[1]
2230,8456,0.008456,[0]
2231,8339,0.008339,[1]
2232,8535,0.008535,[0]
2233,8488,0.008488,[1]
2234,8442,0.008442,[0]
2235,8298,0.008298,[1]
2236,8253,0.008253,[0]
2237,8265,0.008265,[1]
2238,8253,0.008253,[0]
2239,8150,0.00815,[1]
2240,8040,0.00804,[0]
2241,7920,0.00792,[1]
2242,8012,0.008012,[0]
2243,8204,0.008204,[1]
2244,8177,0.008177,[0]
2245,8162,0.008162,[1]
2246,8241,0.008241,[0]
2247,8217,0.008217,[1]
2248,8126,0.008126,[0]
2249,8296,0.008296,[1]
2250,8289,0.008289,[0]
2251,8162,0.008162,[1]
2252,8108,0.008108,[0]
2253,8255,0.008255,[1]
2254,8123,0.008123,[0]
2255,7910,0.00791,[1]
2256,7841,0.007841,[0]
2257,7912,0.007912,[1]
2258,7852,0.007852,[0]
2259,7713,0.007713,[1]
2260,7690,0.00769,[0]
2261,7873,0.007873,[1]
2262,8340,0.00834,[0]
2263,8709,0.008709,[1]
2264,9065,0.009065,[0]
2265,9437,0.009437,[1]
2266,9318,0.009318,[0]
2267,9701,0.009701,[1]
2268,9664,0.009664,[0]
2269,9413,0.009413,[1]
2270,9601,0.009601,[0]
2271,9674,0.009674,[1]
2272,9769,0.009769,[0]
2273,9811,0.009811,[1]
2274,10010,0.01001,[0]
2275,10209,0.010209,[1]
2276,10040,0.01004,[0]
2277,10127,0.010127,[1]
2278,10393,0.010393,[0]
2279,10244,0.010244,[1]
2280,9911,0.009911,[0]
2281,9842,0.009842,[1]
2282,9646,0.009646,[0]
2283,9387,0.009387,[1]
2284,9149,0.009149,[0]
2285,9095,0.009095,[1]
2286,8972,0.008972,[0]
2287,8721,0.008721,[1]
2288,8626,0.008626,[0]
2289,8591,0.008591,[1]
2290,8620,0.00862,[0]
2291,8529,0.008529,[1]
2292,8701,0.008701,[0]
2293,8673,0.008673,[1]
2294,8559,0.008559,[0]
2295,8651,0.008651,[1]
2296,8712,0.008712,[0]
2297,8635,0.008635,[1]
2298,8596,0.008596,[0]
2299,8727,0.008727,[1]
2300,8574,0.008574,[0]
2301,8376,0.008376,[1]
2302,8527,0.008527,[0]
2303,8436,0.008436,[1]
2304,8367,0.008367,[0]
2305,8308,0.008308,[1]
2306,8365,0.008365,[0]
2307,8414,0.008414,[1]
2308,8358,0.008358,[0]
2309,8197,0.008197,[1]
2310,8121,0.008121,[0]
2311,7953,0.007953,[1]
2312,7798,0.007798,[0]
2313,7736,0.007736,[1]
2314,7738,0.007738,[0]
2315,7638,0.007638,[1]
2316,7626,0.007626,[0]
2317,7739,0.007739,[1]
2318,7799,0.007799,[0]
2319,7933,0.007933,[1]
2320,8156,0.008156,[0]
2321,8351,0.008351,[1]
2322,8475,0.008475,[0]
2323,8781,0.008781,[1]
2324,9087,0.009087,[0]
2325,9000,0.009,[1]
2326,9166,0.009166,[0]
2327,9405,0.009405,[1]
2328,9546,0.009546,[0]
2329,9585,0.009585,[1]
2330,9542,0.009542,[0]
2331,9522,0.009522,[1]
2332,9551,0.009551,[0]
2333,9497,0.009497,[1]
2334,9514,0.009514,[0]
2335,9722,0.009722,[1]
2336,9724,0.009724,[0]
2337,9933,0.009933,[1]
2338,9966,0.009966,[0]
2339,10009,0.010009,[1]
2340,10110,0.01011,[0]
2341,10392,0.010392,[1]
2342,10491,0.010491,[0]
2343,10346,0.010346,[1]
2344,10065,0.010065,[0]
2345,10147,0.010147,[1]
2346,9724,0.009724,[0]
2347,9405,0.009405,[1]
2348,9513,0.009513,[0]
2349,9416,0.009416,[1]
2350,9082,0.009082,[0]
2351,8997,0.008997,[1]
2352,9303,0.009303,[0]
2353,9216,0.009216,[1]
2354,8825,0.008825,[0]
2355,8764,0.008764,[1]
2356,8659,0.008659,[0]
2357,8616,0.008616,[1]
2358,8685,0.008685,[0]
2359,8520,0.00852,[1]
2360,8336,0.008336,[0]
2361,8322,0.008322,[1]
2362,8295,0.008295,[0]
2363,8347,0.008347,[1]
2364,8236,0.008236,[0]
2365,8273,0.008273,[1]
2366,8172,0.008172,[0]
2367,8117,0.008117,[1]
2368,8270,0.00827,[0]
2369,8461,0.008461,[1]
2370,8499,0.008499,[0]
2371,8371,0.008371,[1]
2372,8669,0.008669,[0]
2373,8760,0.00876,[1]
2374,8521,0.008521,[0]
2375,8377,0.008377,[1]
2376,8444,0.008444,[0]
2377,8264,0.008264,[1]
2378,8070,0.00807,[0]
2379,8235,0.008235,[1]
2380,8044,0.008044,[0]
2381,7887,0.007887,[1]
2382,8065,0.008065,[0]
2383,8448,0.008448,[1]
2384,8623,0.008623,[0]
2385,8691,0.008691,[1]
2386,8996,0.008996,[0]
2387,9130,0.00913,[1]
2388,9010,0.00901,[0]
2389,9222,0.009222,[1]
2390,9176,0.009176,[0]
2391,8946,0.008946,[1]
2392,9297,0.009297,[0]
2393,9419,0.009419,[1]
2394,9456,0.009456,[0]
2395,9560,0.00956,[1]
2396,9942,0.009942,[0]
2397,10270,0.01027,[1]
2398,10093,0.010093,[0]
2399,10260,0.01026,[1]
2400,10397,0.010397,[0]
2401,10100,0.0101,[1]
2402,9996,0.009996,[0]
2403,10014,0.010014,[1]
2404,9620,0.00962,[0]
2405,9379,0.009379,[1]
2406,9267,0.009267,[0]
2407,9174,0.009174,[1]
2408,9040,0.00904,[0]
2409,9030,0.00903,[1]
2410,8966,0.008966,[0]
2411,8821,0.008821,[1]
2412,8845,0.008845,[0]
2413,8864,0.008864,[1]
2414,8845,0.008845,[0]
2415,8644,0.008644,[1]
2416,8634,0.008634,[0]
2417,8540,0.00854,[1]
2418,8504,0.008504,[0]
2419,8473,0.008473,[1]
2420,8588,0.008588,[0]
2421,8402,0.008402,[1]
2422,8448,0.008448,[0]
2423,8612,0.008612,[1]
2424,8560,0.00856,[0]
2425,8385,0.008385,[1]
2426,8403,0.008403,[0]
2427,8457,0.008457,[1]
2428,8284,0.008284,[0]
2429,8360,0.00836,[1]
2430,8406,0.008406,[0]
2431,8247,0.008247,[1]
2432,8290,0.00829,[0]
2433,8442,0.008442,[1]
2434,8269,0.008269,[0]
2435,8131,0.008131,[1]
2436,8056,0.008056,[0]
2437,7998,0.007998,[1]
2438,7928,0.007928,[0]
2439,7880,0.00788,[1]
2440,7950,0.00795,[0]
2441,7795,0.007795,[1]
2442,7857,0.007857,[0]
2443,7890,0.00789,[1]
2444,7985,0.007985,[0]
2445,8124,0.008124,[1]
2446,8292,0.008292,[0]
2447,8522,0.008522,[1]
2448,8536,0.008536,[0]
2449,8955,0.008955,[1]
2450,9091,0.009091,[0]
2451,9029,0.009029,[1]
2452,9404,0.009404,[0]
2453,9515,0.009515,[1]
2454,9716,0.009716,[0]
2455,9577,0.009577,[1]
2456,9657,0.009657,[0]
2457,9718,0.009718,[1]
2458,9767,0.009767,[0]
2459,10089,0.010089,[1]
2460,10050,0.01005,[0]
2461,10051,0.010051,[1]
2462,9857,0.009857,[0]
2463,10090,0.01009,[1]
2464,10205,0.010205,[0]
2465,10141,0.010141,[1]
2466,9943,0.009943,[0]
2467,10153,0.010153,[1]
2468,10122,0.010122,[0]
2469,9768,0.009768,[1]
2470,9656,0.009656,[0]
2471,9409,0.009409,[1]
2472,9202,0.009202,[0]
2473,9086,0.009086,[1]
2474,8985,0.008985,[0]
2475,8754,0.008754,[1]
2476,8572,0.008572,[0]
2477,8863,0.008863,[1]
2478,8595,0.008595,[0]
2479,8369,0.008369,[1]
2480,8344,0.008344,[0]
2481,8405,0.008405,[1]
2482,8278,0.008278,[0]
2483,8447,0.008447,[1]
2484,8357,0.008357,[0]
2485,8280,0.00828,[1]
2486,8230,0.00823,[0]
2487,8349,0.008349,[1]
2488,8427,0.008427,[0]
2489,8321,0.008321,[1]
2490,8396,0.008396,[0]
2491,8323,0.008323,[1]
2492,8182,0.008182,[0]
2493,8504,0.008504,[1]
2494,8453,0.008453,[0]
2495,8322,0.008322,[1]
2496,8241,0.008241,[0]
2497,8377,0.008377,[1]
2498,8282,0.008282,[0]
2499,7983,0.007983,[1]
2500,7773,0.007773,[0]
2501,7887,0.007887,[1]
2502,8172,0.008172,[0]
2503,8312,0.008312,[1]
2504,8441,0.008441,[0]
2505,8625,0.008625,[1]
2506,8504,0.008504,[0]
2507,8517,0.008517,[1]
2508,8671,0.008671,[0]
2509,8472,0.008472,[1]
2510,8281,0.008281,[0]
2511,8435,0.008435,[1]
2512,8773,0.008773,[0]
2513,8812,0.008812,[1]
2514,8890,0.00889,[0]
2515,9147,0.009147,[1]
2516,9301,0.009301,[0]
2517,9274,0.009274,[1]
2518,9796,0.009796,[0]
2519,10228,0.010228,[1]
2520,10262,0.010262,[0]
2521,10255,0.010255,[1]
2522,10621,0.010621,[0]
2523,10620,0.01062,[1]
2524,10568,0.010568,[0]
2525,10578,0.010578,[1]
2526,10633,0.010633,[0]
2527,10564,0.010564,[1]
2528,10363,0.010363,[0]
2529,10264,0.010264,[1]
2530,10093,0.010093,[0]
2531,9662,0.009662,[1]
2532,9466,0.009466,[0]
2533,9281,0.009281,[1]
2534,9066,0.009066,[0]
2535,8887,0.008887,[1]
2536,8792,0.008792,[0]
2537,8756,0.008756,[1]
2538,8586,0.008586,[0]
2539,8723,0.008723,[1]
2540,8671,0.008671,[0]
2541,8558,0.008558,[1]
2542,8739,0.008739,[0]
2543,8851,0.008851,[1]
2544,8856,0.008856,[0]
2545,8790,0.00879,[1]
2546,8709,0.008709,[0]
2547,8801,0.008801,[1]
2548,8761,0.008761,[0]
2549,8781,0.008781,[1]
2550,8694,0.008694,[0]
2551,8533,0.008533,[1]
2552,8431,0.008431,[0]
2553,8446,0.008446,[1]
2554,8206,0.008206,[0]
2555,8060,0.00806,[1]
2556,8003,0.008003,[0]
2557,7938,0.007938,[1]
2558,7861,0.007861,[0]
2559,7884,0.007884,[1]
2560,7860,0.00786,[0]
2561,7772,0.007772,[1]
2562,7819,0.007819,[0]
2563,8076,0.008076,[1]
2564,8164,0.008164,[0]
2565,8049,0.008049,[1]
2566,8176,0.008176,[0]
2567,8412,0.008412,[1]
2568,8527,0.008527,[0]
2569,8571,0.008571,[1]
2570,8902,0.008902,[0]
2571,9028,0.009028,[1]
2572,9137,0.009137,[0]
2573,9261,0.009261,[1]
2574,9392,0.009392,[0]
2575,9494,0.009494,[1]
2576,9583,0.009583,[0]
2577,9641,0.009641,[1]
2578,9843,0.009843,[0]
2579,9907,0.009907,[1]
2580,9874,0.009874,[0]
2581,10048,0.010048,[1]
2582,9963,0.009963,[0]
2583,10002,0.010002,[1]
2584,10270,0.01027,[0]
2585,10563,0.010563,[1]
2586,10313,0.010313,[0]
2587,10359,0.010359,[1]
2588,10733,0.010733,[0]
2589,10405,0.010405,[1]
2590,10099,0.010099,[0]
2591,10245,0.010245,[1]
2592,9984,0.009984,[0]
2593,9715,0.009715,[1]
2594,9619,0.009619,[0]
2595,9512,0.009512,[1]
2596,9358,0.009358,[0]
2597,9159,0.009159,[1]
2598,9328,0.009328,[0]
2599,9202,0.009202,[1]
2600,9012,0.009012,[0]
2601,9011,0.009011,[1]
2602,8948,0.008948,[0]
2603,8724,0.008724,[1]
2604,8777,0.008777,[0]
2605,8617,0.008617,[1]
2606,8739,0.008739,[0]
2607,8546,0.008546,[1]
2608,8542,0.008542,[0]
2609,8515,0.008515,[1]
2610,8327,0.008327,[0]
2611,8329,0.008329,[1]
2612,8570,0.00857,[0]
2613,8496,0.008496,[1]
2614,8513,0.008513,[0]
2615,8568,0.008568,[1]
2616,8395,0.008395,[0]
2617,8248,0.008248,[1]
2618,8320,0.00832,[0]
2619,8223,0.008223,[1]
2620,7937,0.007937,[0]
2621,7798,0.007798,[1]
2622,8041,0.008041,[0]
2623,8234,0.008234,[1]
2624,8179,0.008179,[0]
2625,8518,0.008518,[1]
2626,8603,0.008603,[0]
2627,8472,0.008472,[1]
2628,8827,0.008827,[0]
2629,8949,0.008949,[1]
2630,8685,0.008685,[0]
2631,8723,0.008723,[1]
2632,8825,0.008825,[0]
2633,8749,0.008749,[1]
2634,8888,0.008888,[0]
2635,9015,0.009015,[1]
2636,9070,0.00907,[0]
2637,9003,0.009003,[1]
2638,9276,0.009276,[0]
2639,9496,0.009496,[1]
2640,9393,0.009393,[0]
2641,9509,0.009509,[1]
2642,9918,0.009918,[0]
2643,9957,0.009957,[1]
2644,10065,0.010065,[0]
2645,10208,0.010208,[1]
2646,10294,0.010294,[0]
2647,10088,0.010088,[1]
2648,10379,0.010379,[0]
2649,10247,0.010247,[1]
2650,10227,0.010227,[0]
2651,9945,0.009945,[1]
2652,9689,0.009689,[0]
2653,9616,0.009616,[1]
2654,9511,0.009511,[0]
2655,9556,0.009556,[1]
2656,9321,0.009321,[0]
2657,9193,0.009193,[1]
2658,9170,0.00917,[0]
2659,9136,0.009136,[1]
2660,8862,0.008862,[0]
2661,8786,0.008786,[1]
2662,8802,0.008802,[0]
2663,8738,0.008738,[1]
2664,8614,0.008614,[0]
2665,8641,0.008641,[1]
2666,8568,0.008568,[0]
2667,8391,0.008391,[1]
2668,8515,0.008515,[0]
2669,8643,0.008643,[1]
2670,8515,0.008515,[0]
2671,8724,0.008724,[1]
2672,8763,0.008763,[0]
2673,8624,0.008624,[1]
2674,8598,0.008598,[0]
2675,8509,0.008509,[1]
2676,8416,0.008416,[0]
2677,8353,0.008353,[1]
2678,8278,0.008278,[0]
2679,8097,0.008097,[1]
2680,7976,0.007976,[0]
2681,7934,0.007934,[1]
2682,7929,0.007929,[0]
2683,7842,0.007842,[1]
2684,8090,0.00809,[0]
2685,8248,0.008248,[1]
2686,8163,0.008163,[0]
2687,8331,0.008331,[1]
2688,8438,0.008438,[0]
2689,8582,0.008582,[1]
2690,8579,0.008579,[0]
2691,8792,0.008792,[1]
2692,9039,0.009039,[0]
2693,8922,0.008922,[1]
2694,9016,0.009016,[0]
2695,9129,0.009129,[1]
2696,9149,0.009149,[0]
2697,9342,0.009342,[1]
2698,9546,0.009546,[0]
2699,9772,0.009772,[1]
2700,9627,0.009627,[0]
2701,9945,0.009945,[1]
2702,9963,0.009963,[0]
2703,9996,0.009996,[1]
2704,10315,0.010315,[0]
2705,10462,0.010462,[1]
2706,10569,0.010569,[0]
2707,10377,0.010377,[1]
2708,10593,0.010593,[0]
2709,10403,0.010403,[1]
2710,10168,0.010168,[0]
2711,10112,0.010112,[1]
2712,10124,0.010124,[0]
2713,9844,0.009844,[1]
2714,9732,0.009732,[0]
2715,9733,0.009733,[1]
2716,9508,0.009508,[0]
2717,9445,0.009445,[1]
2718,9381,0.009381,[0]
2719,9185,0.009185,[1]
2720,9001,0.009001,[0]
2721,8891,0.008891,[1]
2722,8748,0.008748,[0]
2723,8633,0.008633,[1]
2724,8492,0.008492,[0]
2725,8360,0.00836,[1]
2726,8327,0.008327,[0]
2727,8211,0.008211,[1]
2728,8331,0.008331,[0]
